Match_ID,Date,Teams,Team1,Team2,Toss_Winner,Toss_Decision,team1_form_winrate_5,team2_form_winrate_5,venue_chase_winrate_prior,venue_score_prior,Match_Winner
1304047,2022-03-26,Chennai Super Kings vs Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.8,0.5833333333333334,0.16666666666666674,Kolkata Knight Riders
1304048,2022-03-27,Mumbai Indians vs Delhi Capitals,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,0.2,1.0,0.6666666666666666,0.33333333333333326,Delhi Capitals
1304049,2022-03-27,Royal Challengers Bengaluru vs Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,0.4,0.6,0.5,0.0,Punjab Kings
1304050,2022-03-28,Lucknow Super Giants vs Gujarat Titans,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,,0.2,0.6153846153846154,0.23076923076923084,Gujarat Titans
1304051,2022-03-29,Rajasthan Royals vs Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.4,0.2,0.5,0.0,Rajasthan Royals
1304052,2022-03-30,Kolkata Knight Riders vs Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.2,0.4,0.6666666666666666,0.33333333333333326,Royal Challengers Bengaluru
1304053,2022-03-31,Chennai Super Kings vs Lucknow Super Giants,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,0.2,0.4,0.75,0.5,Lucknow Super Giants
1304054,2022-04-01,Punjab Kings vs Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.8,0.6428571428571429,0.2857142857142858,Kolkata Knight Riders
1304055,2022-04-02,Rajasthan Royals vs Mumbai Indians,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,0.4,0.6,0.75,0.5,Rajasthan Royals
1304056,2022-04-02,Gujarat Titans vs Delhi Capitals,Gujarat Titans,Delhi Capitals,Delhi Capitals,field,,1.0,0.3333333333333333,-0.33333333333333337,Gujarat Titans
1304057,2022-04-03,Punjab Kings vs Chennai Super Kings,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,0.4,1.0,0.8,0.6000000000000001,Punjab Kings
1304058,2022-04-04,Lucknow Super Giants vs Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.0,0.2,0.6,0.19999999999999996,Lucknow Super Giants
1304059,2022-04-05,Rajasthan Royals vs Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.6,0.6666666666666666,0.33333333333333326,Royal Challengers Bengaluru
1304060,2022-04-06,Mumbai Indians vs Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,0.2,0.8,0.25,-0.5,Kolkata Knight Riders
1304061,2022-04-07,Delhi Capitals vs Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,0.2,0.4,0.5,0.0,Lucknow Super Giants
1304062,2022-04-08,Punjab Kings vs Gujarat Titans,Punjab Kings,Gujarat Titans,Gujarat Titans,field,0.4,0.4,0.6666666666666666,0.33333333333333326,Gujarat Titans
1304063,2022-04-09,Chennai Super Kings vs Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.2,0.2,0.5714285714285714,0.1428571428571428,Sunrisers Hyderabad
1304064,2022-04-09,Mumbai Indians vs Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.2,0.8,0.4,-0.19999999999999996,Royal Challengers Bengaluru
1304065,2022-04-10,Delhi Capitals vs Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,0.0,0.8,0.7142857142857143,0.4285714285714286,Delhi Capitals
1304066,2022-04-10,Rajasthan Royals vs Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,field,0.4,0.4,0.6875,0.375,Rajasthan Royals
1304067,2022-04-11,Gujarat Titans vs Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,1.0,0.4,0.625,0.25,Sunrisers Hyderabad
1304068,2022-04-12,Chennai Super Kings vs Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.2,0.8,0.6666666666666666,0.33333333333333326,Chennai Super Kings
1304069,2022-04-13,Punjab Kings vs Mumbai Indians,Punjab Kings,Mumbai Indians,Mumbai Indians,field,0.4,0.4,0.5,0.0,Punjab Kings
1304070,2022-04-14,Gujarat Titans vs Rajasthan Royals,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,0.5,0.4,0.6,0.19999999999999996,Gujarat Titans
1304071,2022-04-15,Kolkata Knight Riders vs Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.2,0.4,0.625,0.25,Sunrisers Hyderabad
1304072,2022-04-16,Lucknow Super Giants vs Mumbai Indians,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,0.5,0.4,0.6666666666666666,0.33333333333333326,Lucknow Super Giants
1304073,2022-04-16,Royal Challengers Bengaluru vs Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,0.4,0.8,0.6470588235294118,0.2941176470588236,Royal Challengers Bengaluru
1304074,2022-04-17,Punjab Kings vs Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.4,0.6,0.5454545454545454,0.09090909090909083,Sunrisers Hyderabad
1304075,2022-04-17,Chennai Super Kings vs Gujarat Titans,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,0.4,0.4,0.42857142857142855,-0.1428571428571429,Gujarat Titans
1304076,2022-04-18,Rajasthan Royals vs Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,0.6,0.6,0.6,0.19999999999999996,Rajasthan Royals
1304077,2022-04-19,Royal Challengers Bengaluru vs Lucknow Super Giants,Royal Challengers Bengaluru,Lucknow Super Giants,Lucknow Super Giants,field,0.6,0.4,0.5833333333333334,0.16666666666666674,Royal Challengers Bengaluru
1304078,2022-04-20,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,field,0.4,0.6,0.5454545454545454,0.09090909090909083,Delhi Capitals
1304079,2022-04-21,Mumbai Indians vs Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,0.2,0.8,0.5384615384615384,0.07692307692307687,Chennai Super Kings
1304080,2022-04-22,Rajasthan Royals vs Delhi Capitals,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,0.8,0.6,0.6111111111111112,0.22222222222222232,Rajasthan Royals
1304081,2022-04-23,Gujarat Titans vs Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,bat,0.6666666666666666,0.6,0.5714285714285714,0.1428571428571428,Gujarat Titans
1304082,2022-04-23,Royal Challengers Bengaluru vs Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.6,0.8,0.5833333333333334,0.16666666666666674,Sunrisers Hyderabad
1304083,2022-04-24,Lucknow Super Giants vs Mumbai Indians,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,0.6666666666666666,0.4,0.5789473684210527,0.1578947368421053,Lucknow Super Giants
1304084,2022-04-25,Punjab Kings vs Chennai Super Kings,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,0.4,0.8,0.55,0.10000000000000009,Punjab Kings
1304085,2022-04-26,Rajasthan Royals vs Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.8,0.8,0.5,0.0,Rajasthan Royals
1304086,2022-04-27,Sunrisers Hyderabad vs Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,field,0.2,0.6,0.5238095238095238,0.04761904761904767,Gujarat Titans
1304087,2022-04-28,Kolkata Knight Riders vs Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,0.2,0.4,0.5454545454545454,0.09090909090909083,Delhi Capitals
1304088,2022-04-29,Lucknow Super Giants vs Punjab Kings,Lucknow Super Giants,Punjab Kings,Punjab Kings,field,0.75,0.6,0.4444444444444444,-0.11111111111111116,Lucknow Super Giants
1304090,2022-04-30,Rajasthan Royals vs Mumbai Indians,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,0.8,0.2,0.5333333333333333,0.06666666666666665,Mumbai Indians
1304089,2022-04-30,Royal Challengers Bengaluru vs Gujarat Titans,Royal Challengers Bengaluru,Gujarat Titans,Royal Challengers Bengaluru,bat,0.4,0.8,0.6153846153846154,0.23076923076923084,Gujarat Titans
1304091,2022-05-01,Lucknow Super Giants vs Delhi Capitals,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,0.8,0.4,0.5652173913043478,0.13043478260869557,Lucknow Super Giants
1304092,2022-05-01,Chennai Super Kings vs Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.2,1.0,0.4,-0.19999999999999996,Chennai Super Kings
1304093,2022-05-02,Rajasthan Royals vs Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,0.8,0.4,0.5416666666666666,0.08333333333333326,Kolkata Knight Riders
1304094,2022-05-03,Gujarat Titans vs Punjab Kings,Gujarat Titans,Punjab Kings,Gujarat Titans,bat,0.75,0.6,0.5625,0.125,Punjab Kings
1304095,2022-05-04,Royal Challengers Bengaluru vs Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,0.4,0.6,0.36363636363636365,-0.2727272727272727,Royal Challengers Bengaluru
1304096,2022-05-05,Delhi Capitals vs Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.2,0.8,0.6428571428571429,0.2857142857142858,Delhi Capitals
1304097,2022-05-06,Mumbai Indians vs Gujarat Titans,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,0.2,1.0,0.6,0.19999999999999996,Mumbai Indians
1304099,2022-05-07,Lucknow Super Giants vs Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,1.0,0.4,0.3333333333333333,-0.33333333333333337,Lucknow Super Giants
1304098,2022-05-07,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Punjab Kings,bat,0.4,0.4,0.56,0.1200000000000001,Rajasthan Royals
1304100,2022-05-08,Royal Challengers Bengaluru vs Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,bat,0.6,0.6,0.5769230769230769,0.15384615384615374,Royal Challengers Bengaluru
1304101,2022-05-08,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,0.4,0.4,0.5882352941176471,0.17647058823529416,Chennai Super Kings
1304102,2022-05-09,Kolkata Knight Riders vs Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,0.2,0.2,0.5555555555555556,0.11111111111111116,Kolkata Knight Riders
1304103,2022-05-10,Gujarat Titans vs Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,0.6,0.4,0.3076923076923077,-0.3846153846153846,Gujarat Titans
1304104,2022-05-11,Rajasthan Royals vs Delhi Capitals,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,0.6,0.4,0.5263157894736842,0.05263157894736836,Delhi Capitals
1304105,2022-05-12,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,0.6,0.2,0.5555555555555556,0.11111111111111116,Mumbai Indians
1304106,2022-05-13,Punjab Kings vs Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.6,0.5625,0.125,Punjab Kings
1304107,2022-05-14,Kolkata Knight Riders vs Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,0.4,0.4,0.2857142857142857,-0.4285714285714286,Kolkata Knight Riders
1304108,2022-05-15,Chennai Super Kings vs Gujarat Titans,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,bat,0.6,0.8,0.5714285714285714,0.1428571428571428,Gujarat Titans
1304109,2022-05-15,Rajasthan Royals vs Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,bat,0.4,0.4,0.5294117647058824,0.05882352941176472,Rajasthan Royals
1304110,2022-05-16,Delhi Capitals vs Punjab Kings,Delhi Capitals,Punjab Kings,Punjab Kings,field,0.4,0.6,0.55,0.10000000000000009,Delhi Capitals
1304111,2022-05-17,Sunrisers Hyderabad vs Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,0.2,0.4,0.5862068965517241,0.17241379310344818,Sunrisers Hyderabad
1304112,2022-05-18,Lucknow Super Giants vs Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,bat,1.0,0.2,0.5238095238095238,0.04761904761904767,Lucknow Super Giants
1304113,2022-05-19,Gujarat Titans vs Royal Challengers Bengaluru,Gujarat Titans,Royal Challengers Bengaluru,Gujarat Titans,bat,0.6,0.4,0.5666666666666667,0.1333333333333333,Royal Challengers Bengaluru
1304114,2022-05-20,Chennai Super Kings vs Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,0.4,0.4,0.5,0.0,Rajasthan Royals
1304115,2022-05-21,Delhi Capitals vs Mumbai Indians,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,0.6,0.4,0.5806451612903226,0.16129032258064524,Mumbai Indians
1304116,2022-05-22,Sunrisers Hyderabad vs Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,0.4,0.6,0.59375,0.1875,Punjab Kings
1312197,2022-05-24,Rajasthan Royals vs Gujarat Titans,Rajasthan Royals,Gujarat Titans,Gujarat Titans,field,0.4,0.8,0.5,0.0,Gujarat Titans
1312198,2022-05-25,Royal Challengers Bengaluru vs Lucknow Super Giants,Royal Challengers Bengaluru,Lucknow Super Giants,Lucknow Super Giants,field,0.6,0.2,0.6666666666666666,0.33333333333333326,Royal Challengers Bengaluru
1312199,2022-05-27,Royal Challengers Bengaluru vs Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,0.6,0.6,0.5714285714285714,0.1428571428571428,Rajasthan Royals
1312200,2022-05-29,Rajasthan Royals vs Gujarat Titans,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,0.2,0.8,0.625,0.25,Gujarat Titans
1359475,2023-03-31,Chennai Super Kings vs Gujarat Titans,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,0.4,0.8,0.6666666666666666,0.33333333333333326,Gujarat Titans
1359476,2023-04-01,Punjab Kings vs Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.2,0.5,0.0,Punjab Kings
1359477,2023-04-01,Lucknow Super Giants vs Delhi Capitals,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,field,1.0,0.4,0.5,0.0,Lucknow Super Giants
1359478,2023-04-02,Rajasthan Royals vs Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.2,0.2,0.5,0.0,Rajasthan Royals
1359479,2023-04-02,Mumbai Indians vs Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.2,0.4,0.5,0.0,Royal Challengers Bengaluru
1359480,2023-04-03,Chennai Super Kings vs Lucknow Super Giants,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,0.2,0.0,0.4166666666666667,-0.16666666666666663,Chennai Super Kings
1359481,2023-04-04,Delhi Capitals vs Gujarat Titans,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,0.6,0.8,0.6666666666666666,0.33333333333333326,Gujarat Titans
1359482,2023-04-05,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,0.6,0.6,0.5,0.0,Punjab Kings
1359483,2023-04-06,Kolkata Knight Riders vs Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.4,0.5,0.0,Kolkata Knight Riders
1359484,2023-04-07,Sunrisers Hyderabad vs Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,bat,0.4,0.0,0.3333333333333333,-0.33333333333333337,Lucknow Super Giants
1359485,2023-04-08,Rajasthan Royals vs Delhi Capitals,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,0.4,0.4,0.3333333333333333,-0.33333333333333337,Rajasthan Royals
1359486,2023-04-08,Mumbai Indians vs Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,0.2,0.4,0.6060606060606061,0.21212121212121215,Chennai Super Kings
1359488,2023-04-09,Punjab Kings vs Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.8,0.0,0.3333333333333333,-0.33333333333333337,Sunrisers Hyderabad
1359487,2023-04-09,Gujarat Titans vs Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,bat,0.6,0.2,0.7,0.3999999999999999,Kolkata Knight Riders
1359489,2023-04-10,Royal Challengers Bengaluru vs Lucknow Super Giants,Royal Challengers Bengaluru,Lucknow Super Giants,Lucknow Super Giants,field,0.6,0.2,0.6666666666666666,0.33333333333333326,Lucknow Super Giants
1359490,2023-04-11,Delhi Capitals vs Mumbai Indians,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,0.6,0.6,0.7142857142857143,0.4285714285714286,Mumbai Indians
1359491,2023-04-12,Rajasthan Royals vs Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,0.6,0.4,0.38461538461538464,-0.23076923076923073,Rajasthan Royals
1359492,2023-04-13,Punjab Kings vs Gujarat Titans,Punjab Kings,Gujarat Titans,Gujarat Titans,field,0.6,1.0,0.3333333333333333,-0.33333333333333337,Gujarat Titans
1359493,2023-04-14,Sunrisers Hyderabad vs Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.4,0.4,-0.19999999999999996,Sunrisers Hyderabad
1359494,2023-04-15,Royal Challengers Bengaluru vs Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,0.6,0.2,0.75,0.5,Royal Challengers Bengaluru
1359495,2023-04-15,Lucknow Super Giants vs Punjab Kings,Lucknow Super Giants,Punjab Kings,Punjab Kings,field,1.0,0.6,0.5,0.0,Punjab Kings
1359497,2023-04-16,Gujarat Titans vs Rajasthan Royals,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,0.4,0.6,0.7272727272727273,0.4545454545454546,Rajasthan Royals
1359496,2023-04-16,Kolkata Knight Riders vs Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,0.6,0.6,0.6176470588235294,0.23529411764705888,Mumbai Indians
1359498,2023-04-17,Chennai Super Kings vs Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.2,0.4,0.6,0.19999999999999996,Chennai Super Kings
1359499,2023-04-18,Mumbai Indians vs Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.2,0.2,0.5,0.0,Mumbai Indians
1359500,2023-04-19,Lucknow Super Giants vs Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,field,0.8,0.8,0.5,0.0,Lucknow Super Giants
1359501,2023-04-20,Royal Challengers Bengaluru vs Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,0.6,0.6,0.5,0.0,Royal Challengers Bengaluru
1359502,2023-04-20,Kolkata Knight Riders vs Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,0.6,0.2,0.75,0.5,Delhi Capitals
1359503,2023-04-21,Sunrisers Hyderabad vs Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,0.4,0.4,0.35714285714285715,-0.2857142857142857,Chennai Super Kings
1359505,2023-04-22,Punjab Kings vs Mumbai Indians,Punjab Kings,Mumbai Indians,Mumbai Indians,field,0.6,0.8,0.6285714285714286,0.2571428571428571,Punjab Kings
1359504,2023-04-22,Gujarat Titans vs Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,0.2,0.4,0.6,0.19999999999999996,Gujarat Titans
1359506,2023-04-23,Royal Challengers Bengaluru vs Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,0.6,0.6,0.5,0.0,Royal Challengers Bengaluru
1359507,2023-04-23,Chennai Super Kings vs Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.2,0.3333333333333333,-0.33333333333333337,Chennai Super Kings
1359508,2023-04-24,Delhi Capitals vs Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,0.4,0.2,0.4,-0.19999999999999996,Delhi Capitals
1359509,2023-04-25,Gujarat Titans vs Mumbai Indians,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,0.4,0.6,0.75,0.5,Gujarat Titans
1359510,2023-04-26,Kolkata Knight Riders vs Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.6,0.4,0.42857142857142855,-0.1428571428571429,Kolkata Knight Riders
1359511,2023-04-27,Rajasthan Royals vs Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,0.6,0.4,0.3333333333333333,-0.33333333333333337,Rajasthan Royals
1359512,2023-04-28,Lucknow Super Giants vs Punjab Kings,Lucknow Super Giants,Punjab Kings,Punjab Kings,field,0.8,0.6,0.4,-0.19999999999999996,Lucknow Super Giants
1359513,2023-04-29,Kolkata Knight Riders vs Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,field,0.6,1.0,0.2857142857142857,-0.4285714285714286,Gujarat Titans
1359514,2023-04-29,Sunrisers Hyderabad vs Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,0.4,0.4,0.7777777777777778,0.5555555555555556,Sunrisers Hyderabad
1359515,2023-04-30,Chennai Super Kings vs Punjab Kings,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,0.6,0.4,0.4,-0.19999999999999996,Punjab Kings
1359516,2023-04-30,Rajasthan Royals vs Mumbai Indians,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,0.8,0.6,0.6111111111111112,0.22222222222222232,Mumbai Indians
1359517,2023-05-01,Royal Challengers Bengaluru vs Lucknow Super Giants,Royal Challengers Bengaluru,Lucknow Super Giants,Royal Challengers Bengaluru,bat,0.6,0.4,0.5,0.0,Royal Challengers Bengaluru
1359518,2023-05-02,Delhi Capitals vs Gujarat Titans,Delhi Capitals,Gujarat Titans,Delhi Capitals,bat,0.4,1.0,0.6923076923076923,0.3846153846153846,Delhi Capitals
1359519,2023-05-03,Lucknow Super Giants vs Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,field,0.8,0.4,0.42857142857142855,-0.1428571428571429,Draw/No Result
1359520,2023-05-03,Punjab Kings vs Mumbai Indians,Punjab Kings,Mumbai Indians,Mumbai Indians,field,0.6,0.6,0.3333333333333333,-0.33333333333333337,Mumbai Indians
1359521,2023-05-04,Kolkata Knight Riders vs Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,0.4,0.2,0.3333333333333333,-0.33333333333333337,Kolkata Knight Riders
1359522,2023-05-05,Rajasthan Royals vs Gujarat Titans,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,0.8,0.8,0.25,-0.5,Gujarat Titans
1359524,2023-05-06,Royal Challengers Bengaluru vs Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,bat,0.8,0.2,0.7,0.3999999999999999,Delhi Capitals
1359523,2023-05-06,Mumbai Indians vs Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,0.4,0.4,0.4375,-0.125,Chennai Super Kings
1359525,2023-05-07,Gujarat Titans vs Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,0.4,0.4,0.6428571428571429,0.2857142857142858,Gujarat Titans
1359526,2023-05-07,Rajasthan Royals vs Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,0.6,0.2,0.4,-0.19999999999999996,Sunrisers Hyderabad
1359527,2023-05-08,Punjab Kings vs Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,0.4,0.2,0.375,-0.25,Kolkata Knight Riders
1359528,2023-05-09,Royal Challengers Bengaluru vs Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,0.8,0.6,0.6216216216216216,0.2432432432432432,Mumbai Indians
1359529,2023-05-10,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,0.6,0.4,0.47058823529411764,-0.05882352941176472,Chennai Super Kings
1359530,2023-05-11,Kolkata Knight Riders vs Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,0.4,0.4,0.4444444444444444,-0.11111111111111116,Rajasthan Royals
1359531,2023-05-12,Mumbai Indians vs Gujarat Titans,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,0.4,0.8,0.631578947368421,0.26315789473684204,Mumbai Indians
1359533,2023-05-13,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,field,0.2,0.4,0.7272727272727273,0.4545454545454546,Punjab Kings
1359532,2023-05-13,Sunrisers Hyderabad vs Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,bat,0.4,0.4,0.2857142857142857,-0.4285714285714286,Lucknow Super Giants
1359534,2023-05-14,Royal Challengers Bengaluru vs Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,bat,0.6,0.4,0.5,0.0,Royal Challengers Bengaluru
1359535,2023-05-14,Chennai Super Kings vs Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,0.8,0.4,0.4444444444444444,-0.11111111111111116,Kolkata Knight Riders
1359536,2023-05-15,Gujarat Titans vs Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.6,0.4,0.6,0.19999999999999996,Gujarat Titans
1359537,2023-05-16,Lucknow Super Giants vs Mumbai Indians,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,0.6,0.6,0.375,-0.25,Lucknow Super Giants
1359538,2023-05-17,Delhi Capitals vs Punjab Kings,Delhi Capitals,Punjab Kings,Punjab Kings,field,0.4,0.6,0.5,0.0,Delhi Capitals
